rho_443_a,rho_492_a,rho_560_a,rho_665_a,rho_704_a,rho_740_a,rho_783_a,rho_865_a,CHL
0.01673375,0.018759415,0.022868073,0.00900721,0.008623309,0.0077982605,0.0075737173,0.007208774,5.7278037
0.025755776,0.023807188,0.02715286,0.013736148,0.010782161,0.007578033,0.006812457,0.003234204,2.3648767
0.04043227,0.047949854,0.048131417,0.016287168,0.012602703,0.0066990107,0.0066354037,0.0053766766,1.4217072
0.029573007,0.033027824,0.042290818,0.018696187,0.015414514,0.008981588,0.009927682,0.0073950407,10.162247
0.02354278,0.02057901,0.018330054,0.01021542,0.008364836,0.0057183346,0.003898366,0.0023747957,5.1913576
0.045087494,0.05070445,0.05125304,0.019618854,0.01438389,0.009064558,0.008241131,0.006616451,2.5551693
0.02333826,0.0251438,0.030821359,0.015577973,0.015111974,0.013754837,0.015520417,0.014783028,5.832217
0.03048283,0.0447675,0.06668595,0.040430255,0.03480523,0.011227226,0.0095475735,0.0034461815,12.757673
0.03903047,0.0473043,0.0630858,0.039141435,0.033572897,0.01530421,0.013473228,0.00660214,22.850103
0.024670819,0.02182507,0.017892519,0.008363374,0.005804251,0.004540335,0.0031597773,0.0004890437,2.2319567
0.022630306,0.019674087,0.022276655,0.010440745,0.008447,0.0045727203,0.004359274,0.0016886705,3.381715
0.019093296,0.019917192,0.024632234,0.015247768,0.014313615,0.013735348,0.014300781,0.013785266,4.256528
0.031473674,0.02938346,0.033601973,0.016276604,0.012960799,0.0084736245,0.0069861463,0.0039479895,3.4630103
0.064999565,0.05822803,0.05752116,0.036490716,0.03135848,0.027609495,0.028973894,0.023978885,5.141146
0.014937263,0.019507263,0.0185676,0.010684971,0.009783841,0.009115822,0.009170166,0.008207525,1.778672
0.034533676,0.04773667,0.059793383,0.02449871,0.018253539,0.008913478,0.009259587,0.0066416217,3.7198002
0.029751286,0.026857711,0.031029418,0.015026294,0.012306478,0.007596773,0.0067091673,0.0033560144,3.0481493
0.015479799,0.018721016,0.01739446,0.009714132,0.00905013,0.008952933,0.008789723,0.007186327,3.6930962
0.01937272,0.025400808,0.026072564,0.012715182,0.0113174,0.01105553,0.011054428,0.01079141,2.4629385
0.035562072,0.03125068,0.023795906,0.012534664,0.011171728,0.009774105,0.010585131,0.009891839,1.3308203
0.02111448,0.023596428,0.02912789,0.01323598,0.011547641,0.0110577755,0.009943539,0.009333253,5.255865
0.03519278,0.040221356,0.035923086,0.012052097,0.007847477,0.0038806256,0.003280602,0.001418555,3.2423406
0.04858025,0.051616244,0.047124017,0.01840542,0.013983126,0.009311101,0.008591072,0.007478345,2.4756544
0.042532384,0.056257207,0.07414667,0.03927841,0.030561343,0.012672629,0.01258022,0.008751945,8.073949
0.03435645,0.029737374,0.022335362,0.0092285015,0.0074276733,0.0054388097,0.00421315,0.0017080982,0.9700366
0.031351663,0.024091035,0.02216866,0.011218647,0.009247471,0.006721344,0.0060603176,0.0038571763,4.330868
0.04603326,0.048806794,0.060849816,0.038882867,0.034996714,0.014998378,0.013326869,0.0071115713,9.282928
0.020899078,0.02314233,0.02910264,0.014830022,0.013111753,0.012918875,0.01273642,0.0121621145,5.8560333
0.02566454,0.020744089,0.018795893,0.010815096,0.00883847,0.0065345797,0.0056055808,0.0033886023,4.282823
0.033946592,0.025899736,0.01944852,0.009406876,0.008648402,0.0070250505,0.0069751283,0.0061061447,1.0802841
0.034460165,0.037943795,0.048376564,0.022531036,0.019100118,0.011172781,0.011069385,0.008359538,10.117102
0.024182979,0.019914184,0.01808765,0.008662386,0.007366056,0.0049272836,0.003299355,0.0020997175,4.272377
0.035945542,0.033279344,0.025548916,0.014377059,0.013272901,0.012840241,0.012893253,0.012588959,1.254999
0.038885884,0.035778306,0.028295103,0.0148019325,0.012146754,0.010806572,0.009951321,0.006892576,1.1335132
0.03527288,0.04617423,0.054292854,0.018457673,0.013444713,0.00511865,0.005898621,0.003704646,2.8170104
0.025421403,0.031747356,0.029259365,0.016619131,0.015536331,0.014467655,0.01377115,0.012712445,1.0508069
0.05184865,0.047352366,0.03924316,0.019052062,0.016060999,0.013438055,0.012431195,0.008673093,1.3521631
0.03017716,0.027769124,0.021325586,0.013832089,0.0135647785,0.012619438,0.0125676,0.010781808,0.9939543
0.043753568,0.04882929,0.064198844,0.04935504,0.05264478,0.026035473,0.023452595,0.012455658,25.758709
0.05521168,0.054105338,0.04942135,0.013668794,0.010533745,0.0060886387,0.004249046,0.0021023261,2.0453095
0.042592492,0.047019325,0.05971121,0.035007257,0.02879905,0.013318437,0.011795589,0.005474188,9.873036
0.017720288,0.019953724,0.02625453,0.010668767,0.009390652,0.008545097,0.007967295,0.006214498,4.66134
0.023330119,0.024903724,0.026136516,0.013589904,0.01374389,0.013559836,0.014016786,0.013699245,1.2895708
0.048958875,0.061069533,0.06250577,0.023775583,0.015539355,0.0072262627,0.005692818,0.0034826067,1.472578
0.037734594,0.042475265,0.039130118,0.01103392,0.00835137,0.0055641,0.004376294,0.002524888,2.1314192
0.059971936,0.06877216,0.08518023,0.071798675,0.06429222,0.02822458,0.026239434,0.013827648,6.120846
0.031210681,0.027620884,0.019549016,0.009895928,0.008638244,0.0074956445,0.0069506215,0.006438434,1.2167913
0.045620553,0.048279688,0.042454705,0.02084211,0.017659696,0.013070777,0.013845137,0.01231882,2.6718848
0.023781238,0.02558347,0.033445902,0.019159185,0.018082144,0.016928406,0.018037476,0.017578203,6.5452538
0.030315045,0.029961532,0.037863243,0.016767375,0.01273689,0.006855298,0.0061929626,0.0027290771,3.1814914
0.037107483,0.04105073,0.0512903,0.02599365,0.021535194,0.008547658,0.007306146,0.002157164,10.640292
0.04030923,0.04766615,0.045054454,0.016585179,0.011406719,0.0072061005,0.0069948332,0.005623958,3.600253
0.03365018,0.026268242,0.023324829,0.011928556,0.00971852,0.0078807315,0.0071724774,0.004084962,3.9243212
0.031065065,0.033845358,0.029615194,0.00996546,0.008450582,0.0061563193,0.0064063505,0.0052358364,1.3528649
0.045814637,0.046621572,0.04529682,0.031386133,0.031349096,0.030289877,0.029958097,0.028652562,1.7549392
0.024545621,0.023062464,0.02912665,0.012513486,0.009688041,0.0046475315,0.0040920707,0.0011088344,3.2471673
0.04840777,0.047629952,0.040973105,0.02181402,0.018915879,0.016969122,0.017072983,0.01435757,1.7216583
0.037946895,0.042598892,0.04293071,0.015283653,0.011368014,0.0068868035,0.0037003595,0.0036849696,2.3519552
0.01744203,0.019147731,0.016788395,0.012757993,0.011716925,0.011138139,0.0122206155,0.011090197,0.93132305
0.020017298,0.019710721,0.019687405,0.012664949,0.012551669,0.013451008,0.014133798,0.0140453745,1.7961124
0.027471185,0.021954242,0.018022625,0.008512489,0.007306871,0.00544608,0.0031285887,0.0020243488,4.61182
0.0077949385,0.014976484,0.019284585,0.009007035,0.008591419,0.007719258,0.008248355,0.007412899,2.905051
0.033171915,0.04142187,0.05668326,0.027059687,0.022138385,0.009830537,0.009677302,0.007086926,8.657967
0.028680373,0.03648265,0.04321417,0.023681857,0.020817619,0.018006878,0.018760115,0.018572476,2.4529245
0.04344668,0.04821188,0.044134546,0.011710843,0.009467997,0.0038310874,0.004292844,0.0014533174,1.7697432
0.024725888,0.034499742,0.036150783,0.017699584,0.015100336,0.013207634,0.013893449,0.012928908,2.6085522
0.044365533,0.04924646,0.049944486,0.019070206,0.013334622,0.008675456,0.008707394,0.00570165,2.4584372
0.021483019,0.022095386,0.029137576,0.014026313,0.014122571,0.01402864,0.013787796,0.012885148,4.778403
0.03193678,0.030335924,0.036991518,0.016811512,0.012667777,0.0072526513,0.007015957,0.003318265,3.8030229
0.02586625,0.021631518,0.017607788,0.008166553,0.006224827,0.004372974,0.0032158946,0.0007758942,4.0680037
0.03470795,0.029699892,0.022111453,0.00937919,0.00783965,0.005961447,0.0037128897,0.0018954743,1.3710529
0.038659252,0.03628155,0.034412153,0.019308008,0.017129105,0.015884459,0.014979598,0.014232644,1.9400038
0.053021904,0.055809688,0.054367602,0.02169703,0.0168699,0.009286992,0.009776973,0.008501618,3.0943725
0.02891986,0.026200425,0.03078514,0.014611648,0.012475564,0.006731873,0.006229469,0.0026781762,3.1953344
0.042726096,0.04720344,0.04393655,0.01206682,0.00815151,0.0031584394,0.0026167815,0.00094210554,1.3976634
0.029545112,0.040970955,0.05117598,0.019600075,0.015538849,0.008860878,0.009321599,0.0074762166,4.848126
0.017067458,0.0224543,0.020007754,0.012585059,0.011200496,0.010620427,0.009539388,0.009208618,1.855232
0.027498294,0.024744414,0.028500948,0.013207526,0.010854685,0.0059296335,0.00522596,0.0024464966,2.864836
0.04246546,0.04837172,0.045511246,0.013072436,0.007404724,0.0024915095,0.0018109456,0.0009992993,1.5249891
0.03200327,0.03417007,0.040748045,0.01715547,0.0134696355,0.0080160685,0.0072708214,0.006170314,5.613323
0.024174625,0.01990832,0.016244706,0.0085322205,0.0067856596,0.0044759368,0.0027820924,0.0006140797,4.123699
0.036581606,0.038088333,0.03719032,0.01204663,0.008362601,0.0062351697,0.005797859,0.0049190996,1.5389866
0.02924261,0.033580694,0.030001305,0.018728761,0.017407024,0.016750067,0.015785268,0.014610596,1.2264794
0.03850959,0.04560481,0.06273129,0.031352244,0.024811527,0.010838239,0.009569794,0.003949053,5.863848
0.041918915,0.04465263,0.055685315,0.029721739,0.02347043,0.0117022665,0.010733544,0.005663262,6.1797915
0.04843502,0.051188443,0.049114227,0.016944613,0.013294343,0.008658818,0.0065175593,0.0042112777,1.818689
0.022218361,0.022463642,0.036838055,0.016015006,0.013250172,0.0064053196,0.006398989,0.002681756,5.007004
0.03444316,0.02819746,0.023822848,0.01251047,0.010645068,0.008797532,0.0077233687,0.005057397,3.232508
0.032484643,0.037900165,0.03385187,0.01834222,0.015489222,0.013345232,0.013175668,0.011379837,1.8905101
0.046218965,0.044490803,0.046245344,0.033772632,0.033135995,0.032871623,0.033833552,0.033815745,2.150326
0.03265818,0.03312675,0.032210566,0.018725742,0.015685366,0.015488499,0.014934323,0.013291242,1.6705246
0.033585623,0.027255962,0.023787806,0.012707042,0.010372974,0.00841275,0.0072428347,0.0045860508,3.7720027
0.038321916,0.03631731,0.03175209,0.016692124,0.013946263,0.01167813,0.009372286,0.0068412437,1.8601913
0.04049379,0.040486872,0.031643245,0.013468827,0.010807315,0.009627489,0.008767909,0.007861949,1.1414436
0.02741767,0.026445761,0.033443738,0.019281339,0.019816881,0.02013064,0.020802738,0.02083193,6.549932
0.040095713,0.04482596,0.038663372,0.010333124,0.0062108124,0.0030855723,0.0009646532,0.0014480331,1.3973186
0.040584024,0.04528911,0.03947449,0.01215145,0.0083648665,0.0045326804,0.0032931392,0.0019170549,1.5090435
0.05402879,0.073284425,0.09708392,0.06118706,0.050645653,0.01934955,0.01913734,0.0129422285,6.3742876
0.03502995,0.042105645,0.060616698,0.027336251,0.021405784,0.007898853,0.0069603384,0.0030125736,4.990555
0.040406425,0.049786743,0.043026946,0.012865773,0.008255094,0.003909415,0.0035628201,0.00218465,1.4885176
0.025417384,0.024031807,0.017474435,0.007209785,0.0062298067,0.006709271,0.0061177337,0.005742154,1.075603
0.039179403,0.039833967,0.041214682,0.028408173,0.0266094,0.027377965,0.026701925,0.02710522,2.074476
0.054549895,0.060020316,0.052390844,0.02140809,0.015320051,0.012389379,0.009928006,0.009623865,1.6372653
0.046393044,0.052683413,0.05326214,0.017793946,0.011935764,0.0036025927,0.002472629,0.00084304187,1.4799262
0.033512462,0.025737302,0.022930935,0.011796492,0.009703835,0.007750961,0.006492407,0.004390044,4.0649614
0.027244229,0.037777077,0.045029536,0.017545504,0.013598065,0.007780539,0.0078332,0.0070886984,3.2800567
0.042482786,0.036463946,0.031974025,0.01548866,0.012760697,0.010514872,0.008724529,0.005789414,1.5717052
0.031048758,0.033545677,0.04493156,0.022283496,0.019992262,0.011561719,0.011569198,0.0087953955,19.32708
0.046048526,0.0504898,0.044851348,0.021539045,0.019271564,0.015557963,0.013600333,0.012796866,3.235235
0.026872791,0.027498791,0.02306037,0.011855918,0.010104551,0.009497562,0.009917365,0.0111438995,1.3399792
0.025181493,0.0296397,0.028713837,0.0073053185,0.005696085,0.0027241432,0.002374379,0.0016790027,2.102153
0.02694495,0.027819958,0.027048996,0.016956067,0.01557426,0.01453535,0.015453663,0.015431073,2.6025515
0.039837502,0.040746354,0.043255012,0.03278081,0.031431314,0.032245725,0.032697044,0.032300565,2.572746
0.041408002,0.042937435,0.041240003,0.028228924,0.027193362,0.02610731,0.027372321,0.027097646,1.6737932
0.037619792,0.034111984,0.026509007,0.013089992,0.010071605,0.008051398,0.0062714135,0.0035091639,0.94974494
0.042585008,0.04920758,0.047026113,0.013763002,0.008892947,0.0047308165,0.0024394083,0.0012144774,1.6490598
0.030796263,0.029810403,0.023160506,0.0077754487,0.0060384274,0.004163945,0.005470948,0.004356376,1.047967
0.034553386,0.03339772,0.031664938,0.016199235,0.013999357,0.0124109,0.01226223,0.012191576,1.923144
0.021598706,0.021849914,0.02827601,0.015465066,0.014772041,0.014214306,0.014538976,0.015217798,4.825647
0.07866831,0.0968609,0.11902443,0.10542722,0.09726084,0.048584238,0.047766455,0.029676534,5.198994
0.024965605,0.020989027,0.01591467,0.008218246,0.006231945,0.004276679,0.0030496048,0.0012017855,2.733615
0.015518425,0.019964276,0.016756115,0.011435728,0.01028586,0.009934167,0.0094150575,0.008976354,1.9162184
0.047551353,0.059974454,0.07831057,0.04470082,0.0347569,0.021747421,0.022197954,0.019457597,6.021575
0.041376106,0.045466788,0.056762196,0.031428594,0.025027936,0.011003902,0.010707037,0.0051836343,6.4499416
0.020714222,0.025382884,0.027201807,0.01664466,0.015575856,0.01464233,0.014395973,0.013125742,3.6912825
0.058175895,0.05611069,0.04841013,0.021839669,0.01778694,0.014349949,0.013094334,0.009966953,1.2037485
0.028177125,0.037636906,0.045112744,0.018206641,0.014614887,0.008304175,0.008326051,0.008113056,3.546931
0.020154929,0.019898621,0.026271999,0.012707295,0.01228065,0.013009007,0.013046609,0.013113171,6.099021
0.038310032,0.03581945,0.03529793,0.021707881,0.023042483,0.023492623,0.024047088,0.024970377,2.074476
0.023901211,0.02277318,0.015876176,0.0073832804,0.006186707,0.0059626894,0.0061058854,0.0054354626,0.996774
0.024440007,0.023872599,0.029767575,0.012087678,0.009382196,0.0046861563,0.0039982735,0.0006836447,2.4484975
0.04028736,0.050480746,0.06713289,0.050906524,0.048653115,0.021643022,0.019862503,0.0097491825,22.445562
0.016567724,0.020851688,0.021875257,0.013919693,0.012171187,0.012147312,0.011432651,0.010203112,3.2095335
0.04229964,0.050051115,0.07045682,0.045137025,0.04137317,0.017963365,0.01662884,0.008381101,13.930834
0.024493257,0.021204196,0.021293595,0.017251505,0.01788515,0.01872681,0.019664543,0.02032717,1.2511004
0.034837436,0.04483495,0.055427317,0.023126917,0.01807592,0.01100957,0.011346072,0.009310729,5.34811
0.05669013,0.05705217,0.044460192,0.021952156,0.018932752,0.017335568,0.018201465,0.014126454,1.0753106
0.03919572,0.04557756,0.042942397,0.0148178665,0.0105078295,0.0056778593,0.0053201937,0.0034038834,2.5110655
0.02252577,0.021071035,0.015819563,0.00695913,0.005763989,0.0050593466,0.0049140807,0.0049486933,0.98258084
0.06997237,0.093899325,0.11195235,0.074400984,0.0596631,0.02256925,0.022378622,0.013672072,4.2809286
0.037715532,0.03633857,0.027913352,0.011329167,0.008785225,0.007420321,0.007391059,0.0072010322,0.97422874
0.03919185,0.045468234,0.04199628,0.013857936,0.0110438615,0.0059432345,0.004110274,0.0034703866,3.6421504
0.046245772,0.05100856,0.04551922,0.016207423,0.012909991,0.009407234,0.007846541,0.0062817596,2.294986
0.03897601,0.038159795,0.029657353,0.011352412,0.009899968,0.008146779,0.0075933067,0.0071842615,1.1210903
0.020401772,0.021283748,0.024773026,0.016301766,0.014555279,0.014772698,0.014752663,0.014662293,1.9746354
0.0144856395,0.013338959,0.018116025,0.00544147,0.0052702515,0.0023585719,0.0035119415,0.0038485436,5.940032
0.03279141,0.025122887,0.023207244,0.01239587,0.010408001,0.008667394,0.007055537,0.004391379,5.2982793
0.04369516,0.046767782,0.05876435,0.034114167,0.030735517,0.014868728,0.013717638,0.0068011736,22.412874
0.024401966,0.02959228,0.030152462,0.007980554,0.0056504277,0.0029245657,0.0034757804,0.0023236978,2.0539095
0.044174533,0.063081406,0.08591267,0.054679893,0.045360055,0.016789246,0.016709244,0.010899542,4.4662695
0.019602317,0.024081528,0.030493326,0.016222276,0.014831678,0.013932956,0.013937047,0.013335696,4.9559803
0.022386774,0.02272471,0.021908652,0.012140535,0.01077773,0.0080582565,0.008110041,0.0076237125,2.3422163
0.031398952,0.032743607,0.033558622,0.020293517,0.018544078,0.017858695,0.017993754,0.017683363,2.4048047
0.027913475,0.024654977,0.020124631,0.01155232,0.009213551,0.008059839,0.006524157,0.0042831963,2.967793
0.030439558,0.032429513,0.04576392,0.022213627,0.021129845,0.011963417,0.011363693,0.008672006,16.21927
0.034887347,0.03557968,0.028604917,0.008848941,0.006899775,0.00458808,0.0048051397,0.0033880996,1.4017054
0.021222088,0.027293116,0.024107097,0.012074506,0.0108035635,0.010555941,0.01024635,0.009040092,2.2477007
0.0319386,0.045717746,0.06758219,0.035257243,0.02945383,0.009427786,0.007721418,0.0022118315,9.817212
0.026731329,0.03519041,0.040268943,0.017440945,0.014571453,0.010415758,0.010774388,0.010043663,3.6160555
0.021887025,0.022765348,0.02266262,0.01643916,0.015831254,0.016254239,0.01596305,0.017348975,0.8238115
0.02409746,0.024642382,0.03144677,0.016400505,0.015244448,0.0149275,0.015225069,0.016014425,4.4027085
0.02483077,0.03361411,0.0387627,0.012603925,0.009288235,0.0053222063,0.0061966153,0.004966939,2.5352926
0.029445376,0.032783587,0.031010652,0.010022028,0.00815676,0.0056347195,0.005804851,0.004888366,1.6294199
0.036092307,0.045535434,0.06655531,0.03381469,0.02721863,0.009336758,0.007872638,0.003022674,8.1031065
0.043479446,0.05115268,0.046390552,0.025102137,0.02308531,0.020893008,0.020060336,0.018996576,1.0052822
0.035025034,0.03459804,0.031224413,0.014341066,0.012137271,0.011177937,0.011796121,0.011278137,1.8090842
0.03528352,0.028750185,0.02407479,0.011956862,0.009865872,0.008829483,0.00799129,0.004892835,3.181004
0.019602899,0.023015346,0.025309768,0.015878445,0.015060771,0.014832192,0.014699884,0.013864457,4.244163
0.02426613,0.020658672,0.017506385,0.007343557,0.0055922554,0.0041096197,0.0022138956,0.00059878564,3.2042093
0.024965098,0.035271395,0.040696405,0.012792485,0.00960286,0.0051565925,0.0055877757,0.004822548,2.318857
0.022864051,0.019767482,0.024726525,0.010128489,0.007659837,0.004941682,0.003995173,0.0010924839,4.7772217
0.046649486,0.056829408,0.05903836,0.020525439,0.013616195,0.008745961,0.007845913,0.006214862,1.7360895
0.042857155,0.045967184,0.05591945,0.029797047,0.024364298,0.011650913,0.010233166,0.005064706,8.870193
0.026295224,0.020690262,0.0172007,0.0077954605,0.006691431,0.0043626977,0.0030927274,0.001096591,4.0680037
0.0438082,0.048373945,0.045753565,0.016530804,0.012180703,0.0068018488,0.006371131,0.0062619396,1.4222648
0.035375174,0.032912165,0.028518273,0.014226116,0.01136773,0.009463637,0.007290282,0.0051302677,1.81694
0.033606447,0.02536756,0.02398692,0.012276945,0.010174769,0.008438071,0.006612932,0.0050362838,5.0677705
0.039893743,0.045625098,0.04617162,0.016386582,0.011213833,0.0063687926,0.0046314374,0.0036060316,3.5996106
0.03976751,0.033911012,0.024355065,0.0145285735,0.0132655455,0.013037741,0.012387199,0.011133041,0.92673945
0.035774846,0.027985986,0.024615241,0.013756705,0.011984798,0.009188199,0.0084276395,0.005296299,4.2342057
0.045217235,0.050688323,0.06965623,0.045874335,0.043634612,0.017863058,0.019498093,0.011639654,17.259077
0.03637624,0.03635129,0.03196998,0.01623304,0.014413098,0.012948371,0.013928338,0.012804229,1.7483499
0.033232052,0.028509919,0.019718032,0.010299151,0.009389867,0.008343452,0.008658958,0.006608508,0.9417245
0.024750547,0.02112455,0.01826736,0.011080511,0.009103399,0.0067994203,0.0048688576,0.0027818317,4.2617035
0.025014583,0.034459747,0.036814593,0.01742229,0.014836088,0.012624622,0.013009918,0.012175656,2.7726555
0.032441564,0.025636338,0.022698138,0.011740927,0.010110871,0.008720623,0.0068984553,0.004136572,3.5180197
0.045747664,0.056167208,0.05686283,0.019223787,0.014234486,0.008433765,0.0074311737,0.004901419,1.8094927
0.039895248,0.042592652,0.043862123,0.029835692,0.02790162,0.027451783,0.027664999,0.027032182,1.8817371
0.02472654,0.023076585,0.014885181,0.004045667,0.0034043188,0.004041788,0.0017698652,0.0009980567,2.2734115
0.03572503,0.040038455,0.033734985,0.012331507,0.008385428,0.0060954955,0.004259387,0.004440023,2.8813312
0.028015535,0.03979301,0.050725352,0.021695934,0.01652603,0.008996482,0.008870606,0.0077747586,4.0839024
0.041730907,0.05058679,0.045654558,0.012980241,0.008624537,0.0047907443,0.0030455757,0.0016069,1.5664451
0.026762715,0.022243518,0.017885279,0.0085306335,0.006972337,0.004761598,0.0036105514,7.5846976e-05,3.973409
0.027171504,0.026195295,0.034569807,0.014470402,0.010691758,0.004712568,0.0033641742,0.0011539264,2.8864615
0.056287717,0.062857084,0.058654174,0.02373251,0.018430013,0.01302079,0.011220472,0.0103306165,2.058848
0.055736184,0.05619614,0.049041323,0.021458251,0.017963428,0.014479286,0.015050402,0.012700571,1.0430715
0.03169771,0.026784029,0.019329835,0.0095182555,0.008871391,0.007359579,0.007968739,0.0057349326,1.023078
0.030494452,0.027900599,0.022084353,0.0061918907,0.0056318166,0.0044172723,0.0051419367,0.003821995,1.5625079
0.031265914,0.025762608,0.02351805,0.0124915475,0.01016741,0.0068617207,0.004794092,0.0017773476,5.585683
0.036372144,0.029014511,0.026670802,0.014511861,0.012154236,0.009245609,0.008282698,0.0051636435,4.896156
0.03200078,0.035106316,0.040270746,0.021990275,0.020500699,0.019932853,0.020508517,0.020281313,2.6301365
0.062143724,0.07661236,0.09808401,0.0711284,0.056594264,0.022664135,0.020244317,0.011852311,6.096933
0.025974441,0.021481577,0.019227598,0.011376346,0.009628779,0.007548353,0.0060445922,0.003929901,3.9309354
0.03887286,0.042992733,0.04856806,0.023112716,0.018939814,0.0138022145,0.012864243,0.012199181,4.105372
0.04974082,0.049154717,0.041284762,0.021190021,0.017794095,0.015975917,0.016586578,0.014554123,0.9994056
0.044603992,0.05569165,0.055627022,0.01877756,0.014218686,0.0072516645,0.0047420254,0.0025891485,1.4102069
0.016112966,0.01851332,0.015606762,0.010394979,0.009604573,0.00926709,0.008882228,0.008135852,1.7713223
0.04723625,0.06391377,0.08544223,0.053461365,0.040804587,0.013577551,0.011703009,0.004421815,6.31342
0.049519006,0.052567363,0.06676724,0.044828348,0.042342234,0.02232862,0.022159649,0.016560258,29.093904
0.05743972,0.058910143,0.057018608,0.021177929,0.01677517,0.0116428,0.010296804,0.007577013,1.6733238
0.027956901,0.037736177,0.043898325,0.017124634,0.013416518,0.008318241,0.00799973,0.007905446,3.5705345
0.025674967,0.024535,0.032488033,0.014371257,0.011061982,0.004734173,0.0049435785,0.00096532324,2.9002285
0.032144126,0.034715682,0.04490306,0.021814855,0.017609537,0.012264069,0.011209198,0.0068815653,5.4843554
0.041838303,0.045552067,0.040129416,0.016455596,0.013593187,0.010442349,0.009402071,0.0069259247,1.8135097
0.060000412,0.055480286,0.046530575,0.024145123,0.02064669,0.01717553,0.016473608,0.0130568985,1.1212343
0.042612333,0.04986902,0.04698498,0.017002689,0.012239682,0.0077660726,0.008243256,0.0063907076,1.4049623
0.01804807,0.020454066,0.021608273,0.01385904,0.012480244,0.011804018,0.012434699,0.012490079,3.450188
0.028239723,0.034183607,0.033159543,0.02174385,0.017527688,0.016615113,0.015075592,0.014135259,1.902851
0.02150288,0.022255527,0.029466592,0.01688078,0.016397031,0.016160214,0.016961038,0.017055009,6.358357
0.049237587,0.054737218,0.06913394,0.0531655,0.05593839,0.028645717,0.026186023,0.014598837,24.796473
0.038048062,0.05088584,0.062054183,0.0402715,0.033672467,0.016213918,0.0155544225,0.010762298,6.9769344
0.01842147,0.021940894,0.026387667,0.012010836,0.010680607,0.009621237,0.009002443,0.007863519,5.0543766
0.037614018,0.03490136,0.033443585,0.017810754,0.015028711,0.014088244,0.0133042615,0.011530974,2.0402856
0.045427945,0.039075643,0.034019027,0.016602103,0.013637697,0.0115055125,0.010344625,0.0074920943,1.6991745
0.015396018,0.018984113,0.024189882,0.007827989,0.0070385067,0.0059898957,0.005850491,0.004800891,4.6486955
0.030691588,0.025926694,0.022213671,0.013286569,0.010680636,0.008680293,0.007620947,0.005242786,3.8410661
0.03576751,0.04334523,0.058293372,0.029131021,0.022063246,0.010699433,0.010352386,0.004527468,5.3211164
0.046419136,0.053174563,0.05227833,0.021932429,0.01695437,0.012459156,0.010580502,0.008368768,1.9437151
0.0276404,0.0372394,0.043388955,0.019434791,0.016479684,0.01446705,0.014242855,0.013167231,4.8211246
0.036103375,0.036631547,0.02917033,0.009943064,0.00822921,0.0065049073,0.006372976,0.0047869645,1.1201435
0.043394074,0.052187283,0.06461116,0.027616985,0.020617021,0.0099062715,0.009741854,0.006677701,5.871139
0.02795712,0.026536068,0.02091485,0.009720242,0.00838241,0.008238893,0.00789849,0.006812476,1.096041
0.037616163,0.03955237,0.0547373,0.031568572,0.030812116,0.012405259,0.01083905,0.0042682006,22.563702
0.036612257,0.038503315,0.03142298,0.009312259,0.006558778,0.0042027025,0.0035894886,0.0025605087,1.4895613
0.046670794,0.055842698,0.05870812,0.01940995,0.015085713,0.008088449,0.0074743405,0.0044634226,1.7331582
0.02556045,0.02836246,0.034452267,0.017619612,0.01641236,0.016645124,0.016073495,0.015234146,4.719416
0.0577094,0.053819682,0.045528505,0.022159584,0.019259997,0.01558516,0.014608643,0.0112415645,1.3835241
0.036528215,0.034253627,0.026641302,0.010995421,0.0084675215,0.0063478854,0.0055376017,0.0025667213,0.8802724
0.03637351,0.052949198,0.07512127,0.044406686,0.03688317,0.012404418,0.010802817,0.004034186,8.542192
0.022728426,0.029202186,0.02738035,0.017267797,0.015370518,0.0145115405,0.014722552,0.012788472,2.1782916
0.040090796,0.039767407,0.030836128,0.012648405,0.010820836,0.008572683,0.008216143,0.006333445,1.054454
0.023098081,0.029115045,0.028641766,0.010596411,0.008722637,0.006789588,0.007461796,0.0064998353,2.4623375
0.020809563,0.020828344,0.018949995,0.007927417,0.0061875344,0.0058864946,0.0064249565,0.005530498,1.8705027
0.030653892,0.023183329,0.020257514,0.011310955,0.009682566,0.0077192658,0.006454925,0.0034735776,4.682104
0.029547285,0.02691968,0.030587666,0.014490778,0.012008925,0.0068388106,0.0063095232,0.002638132,3.2525294
0.029453592,0.030337092,0.03343153,0.019154942,0.01815308,0.018175188,0.019354858,0.019044252,2.393903
0.088101275,0.07873546,0.06878781,0.043885265,0.038814195,0.035396006,0.036200363,0.03177038,3.2122507
0.041522108,0.047106855,0.04096994,0.011545337,0.0076462463,0.0034442309,0.00069212314,0.0018878086,1.3968989
0.02370634,0.02314974,0.03105739,0.012553069,0.009018412,0.003977307,0.0034353614,0.00034857896,3.904226
0.028687892,0.040461376,0.044564597,0.022115463,0.018332679,0.015169731,0.01568164,0.014469518,2.741988
0.047203455,0.053745814,0.05080594,0.030581761,0.02709011,0.025823902,0.024943706,0.024510214,1.1132427
0.03242237,0.025088627,0.023179607,0.011420564,0.009680782,0.0076115862,0.0063570067,0.003823655,4.330868
0.024904218,0.025243737,0.031230215,0.016900111,0.016196487,0.016774457,0.016460497,0.016033722,6.9547625
0.032635067,0.036720887,0.046779267,0.022231653,0.01709661,0.011527184,0.01126951,0.006832841,5.4843554
